Time,Amount,Class
40754,46.84,0
40754,174.12,0
40755,6.66,0
40755,47.9,0
40755,38.42,0
40756,5.36,0
40756,179,0
40756,1.29,0
40757,109.99,0
40758,117,0
40758,227.95,0
40758,515,0
40758,62,0
40761,1442.69,0
40761,74.02,0
40762,99,0
40763,12.31,0
40764,23.42,0
40764,63.97,0
40765,187.66,0
40765,7,0
40765,7.9,0
40765,1.49,0
40765,75.9,0
40766,10.94,0
40766,428.54,0
40766,125,0
40766,21.62,0
40767,48,0
40767,162.48,0
40767,15,0
40769,20,0
40769,11.5,0
40769,71.24,0
40769,249,0
40771,3.69,0
40771,16.4,0
40771,3.28,0
40771,284.99,0
40772,2.99,0
40773,36.99,0
40773,6.84,0
40774,16.14,0
40774,0.89,0
40774,78,0
40774,8.68,0
40775,14.55,0
40775,90,0
40775,748.56,0
40775,78,0
40775,89.99,0
40775,259.96,0
40776,10.99,0
40776,165,0
40776,60,0
40776,823.66,0
40776,59.7,0
40776,11.5,0
40777,22.82,0
40777,22.75,0
40777,20,0
40777,35.15,0
40777,55.32,0
40777,22.82,0
40778,215.09,0
40779,39.02,0
40779,2.17,0
40780,74.87,0
40780,62.5,0
40780,2.69,0
40781,20,0
40781,69.12,0
40781,1,0
40782,10.65,0
40783,1,0
40783,26.59,0
40784,166.2,0
40784,7.07,0
40784,18.35,0
40785,1.5,0
40785,209.03,0
40786,1,0
40787,0.9,0
40787,63,0
40788,9.99,0
40788,9.99,0
40789,180,0
40789,0.76,0
40790,1.98,0
40790,20.49,0
40790,45,0
40791,1.84,0
40791,1,0
40791,56.99,0
40791,19.99,0
40791,2,0
40792,45.55,0
40792,119.32,0
40792,8.49,0
40793,30.06,0
40793,165,0
40794,251.99,0
40794,2500,0
40795,19.63,0
40795,69,0
40796,0.01,0
40796,13.9,0
40796,5.89,0
40796,5.29,0
40797,54,0
40797,45.5,0
40797,100,0
40797,1,0
40797,9.98,0
40798,30,0
40799,8.99,0
40800,10.65,0
40800,179.28,0
40801,244.9,0
40801,110,0
40801,152,0
40802,319,0
40802,32.9,0
40803,86.95,0
40803,75.98,0
40804,369.05,0
40805,299,0
40806,0.76,0
40806,29,0
40806,73.5,0
40806,1,0
40806,15,0
40807,431.43,0
40807,0.76,0
40807,72.6,0
40807,88.72,0
40808,533.7,0
40808,172.22,0
40809,148.64,0
40809,49.95,0
40810,1.29,0
40810,4.49,0
40811,0.76,0
40811,0,0
40812,259.55,0
40812,209.03,0
40812,9.98,0
40812,149.38,0
40812,1.79,0
40813,6.06,0
40813,122.13,0
40814,110,0
40814,117.29,0
40815,80.62,0
40815,50,0
40815,8,0
40816,18.9,0
40817,350,0
40817,119,0
40817,32.9,0
40817,448,0
40818,6.57,0
40819,73.15,0
40819,12,0
40819,23.91,0
40819,0.89,0
40820,992.9,0
40820,5.85,0
40820,36.09,0
40820,9.99,0
40821,1.38,0
40821,675.49,0
40821,90.52,0
40821,7.24,0
40821,16.24,0
40822,29,0
40822,22.22,0
40823,107.29,0
40823,28.61,0
40823,9.32,0
40824,1,0
40824,4.42,0
40824,5.55,0
40824,1.98,0
40825,1318.24,0
40825,49.95,0
40826,30.98,0
40826,75.22,0
40828,0.76,0
40828,170,0
40829,188.22,0
40835,5.37,0
40835,1131.81,0
40835,181.5,0
40835,4.96,0
40836,36.29,0
40837,0.89,0
40837,124.5,0
40838,60.67,0
40838,20,0
40838,274.8,0
40838,24.94,0
40838,79,0
40838,179,0
40838,105.27,0
40839,79,0
40839,9.99,0
40839,58.5,0
40839,69.37,0
40840,18.95,0
40840,0,0
40840,144,0
40841,9.99,0
40842,21.49,0
40843,179,0
40844,1.18,0
40844,1.29,0
40845,1.43,0
40845,10,0
40845,0.89,0
40845,1429,0
40846,6,0
40846,19.99,0
40846,142.22,0
40848,71.8,0
40848,3.72,0
40848,58.85,0
40849,24.99,0
40849,31.9,0
40850,48.4,0
40850,177.44,0
40852,0,0
40852,78,0
40852,11.99,0
40852,39,0
40852,15,0
40852,1.98,0
40853,1,0
40853,97.12,0
40854,61,0
40854,1,0
40854,18.65,0
40855,144,0
40856,12.25,0
40856,86.12,0
40857,311,0
40857,69.67,0
40858,1,0
40858,8.36,0
40859,57,0
40859,60,0
40859,11.4,0
40861,12,0
40861,59.95,0
40861,319,0
40861,912.79,0
40862,14.9,0
40862,396.9,0
40862,87.78,0
40862,1.29,0
40863,49,0
40864,1,0
40864,387.79,0
40865,14.28,0
40865,28,0
40865,144,0
40865,74,0
40866,0.76,0
40866,53.6,0
40866,49.77,0
40866,10,0
40867,60.98,0
40867,1,0
40868,55.74,0
40868,20,0
40869,53,0
40869,47.49,0
40869,29.99,0
40869,2.7,0
40869,5,0
40869,0.89,0
40871,1.78,0
40873,50.06,0
40873,568,0
40873,7.07,0
40873,52.88,0
40874,44.5,0
40874,0,0
40875,4,0
40876,135.97,0
40876,52.4,0
40876,6.95,0
40876,97.59,0
40877,1,0
40877,4.49,0
40879,29.67,0
40879,35.8,0
40880,1.98,0
40881,24,0
40881,133.8,0
40881,47.51,0
40881,26,0
40881,55.94,0
40882,276,0
40883,1,0
40883,29.99,0
40883,113.1,0
40883,53,0
40883,47.5,0
40884,1319.74,0
40884,5.89,0
40884,1.98,0
40885,19.02,0
40885,35.09,0
40885,8.64,0
40885,18.04,0
40886,52.45,0
40886,50.34,0
40886,473.15,0
40886,215.09,0
40886,137.85,0
40887,34,0
40887,2.31,0
40888,975.97,0
40888,1,0
40888,30,0
40889,9.99,0
40889,3.87,0
40889,28.75,0
40890,19.95,0
40890,9.94,0
40891,56.99,0
40891,93.49,0
40892,174.05,0
40892,1.98,0
40892,4.56,0
40892,214.77,0
40892,0.76,1
40892,7.28,0
40893,22,0
40893,18,0
40893,35.19,0
40893,63.93,0
40894,7.57,0
40894,1,0
40894,12.36,0
40894,36.85,0
40894,2.99,0
40894,65.85,0
40894,10,0
40895,434.09,0
40895,10,0
40895,29.99,0
40896,167.25,0
40896,1,0
40897,2.49,0
40897,196.5,0
40897,100,0
40898,4.49,0
40898,12.66,0
40899,188.45,0
40900,170.57,0
40900,90,0
40900,32.46,0
40900,36.72,0
40900,14.47,0
40901,68.31,0
40901,45,0
40903,7,0
40904,135,0
40904,325.85,0
40905,149,0
40905,0.02,0
40905,4.46,0
40905,214.95,0
40905,250,0
40906,19.99,0
40906,0.76,0
40906,0.99,0
40907,26.6,0
40907,98,0
40908,2.49,0
40908,156.2,0
40909,6.54,0
40909,236.29,0
40910,79.5,0
40910,49.5,0
40911,33,0
40911,1.93,0
40912,1988,0
40912,0.99,0
40913,237.88,0
40913,132.6,0
40913,6.78,0
40914,41.26,0
40914,2.29,0
40914,79.9,0
40915,158,0
40917,33.03,0
40918,2.49,0
40918,9.99,0
40918,0.76,1
40918,6.06,0
40919,112.33,1
40919,0.99,0
40919,19.02,0
40920,99.99,0
40920,34,0
40920,59.9,0
40920,0.99,0
40921,248.95,0
40921,1.51,0
40922,44.45,0
40922,59.9,0
40923,7.59,0
40924,18.96,0
40924,10.42,0
40926,50,0
40927,34,0
40927,0.67,0
40927,100,0
40928,243.25,0
40929,34.35,0
40929,0,0
40929,830.57,0
40930,10.4,0
40930,28.44,0
40931,1.98,0
40931,1.79,0
40931,2.39,0
40932,13.99,0
40932,100,0
40932,82.72,0
40934,53.9,0
40934,110,0
40934,0.79,0
40935,101.77,0
40935,216.34,0
40935,282.77,0
40936,1.98,0
40936,43.8,0
40937,0,0
40938,148.54,0
40938,1.5,0
40938,1.98,0
40938,0.76,0
40938,139.84,0
40938,18,0
40939,39.83,0
40939,38.64,0
40939,7.59,0
40940,23.9,0
40941,1368.15,0
40941,300,0
40941,94.99,0
40941,1,0
40942,136.17,0
40942,12.16,0
40943,35,0
40944,10,0
40944,1,0
40944,33.14,0
40945,77,0
40946,77.63,0
40946,150,0
40946,21.99,0
40946,216.2,0
40947,3.6,0
40947,69,0
40948,13.99,0
40948,98.99,0
40949,1229,0
40949,125.9,0
40949,39.33,0
40949,79,0
40949,404.43,0
40950,104,0
40950,118,0
40950,321,0
40950,66.49,0
40950,318,0
40951,19.04,0
40952,39.95,0
40952,11.5,0
40953,0.77,0
40953,33.9,0
40954,43,0
40954,50.11,0
40954,14.18,0
40955,8.49,0
40955,1.98,0
40956,20.4,0
40956,279,0
40956,12.95,0
40956,30,0
40956,75.08,0
40957,65,0
40958,29,0
40958,1,0
40959,26.65,0
40959,129,0
40959,4.35,0
40959,61,0
40960,48.99,0
40960,52.91,0
40960,69.99,0
40961,1,0
40961,1.79,0
40963,124,0
40963,1,0
40963,1.98,0
40964,86.03,0
40964,4.49,0
40964,24.5,0
40964,25.97,0
40964,36,0
40964,7.55,0
40965,21.98,0
40965,0.76,0
40966,40.85,0
40967,94.65,0
40967,48.48,0
40967,110.33,0
40967,20,0
40967,27.8,0
40968,56.8,0
40968,47.19,0
40968,3.83,0
40968,80,0
40968,8.43,0
40969,24.99,0
40969,6.22,0
40969,158,0
40970,1035.18,0
40970,81.18,0
40970,11.5,0
40970,36.29,0
40970,35.9,0
40971,70,0
40971,14.62,0
40972,1.98,0
40972,8.92,0
40972,4.49,0
40973,89.99,0
40973,51.02,0
40973,29.99,0
40973,270.07,0
40974,1,0
40974,7.57,0
40974,43.92,0
40974,935.52,0
40974,1.5,0
40974,1,0
40976,5,0
40976,21.48,0
40976,68.69,0
40977,0,0
40977,63.22,0
40977,0.89,0
40978,34,0
40978,53.98,0
40978,15,0
40978,18.9,0
40978,930.73,0
40979,182.08,0
40979,434.63,0
40979,1,0
40980,272.76,0
40980,29,0
40980,300,0
40981,967.99,0
40982,2.69,0
40982,3.1,0
40983,3.56,0
40983,36.46,0
40984,8.98,0
40985,19.6,0
40985,26.7,0
40985,8.99,0
40985,28.9,0
40986,35.99,0
40986,3.75,0
40987,1.79,0
40988,214,0
40988,7.55,0
40990,183.28,0
40991,8.49,0
40991,0.92,0
40991,14.99,0
40992,75,0
40992,103,0
40993,36.25,0
40993,11.5,0
40993,1.29,0
40993,7.1,0
40993,1086.5,0
40993,43.21,0
40993,17.18,0
40995,68.8,0
40996,204.49,0
40996,70.9,0
40997,12.99,0
40997,39,0
40998,58,0
40998,13.8,0
40998,31.95,0
40998,59.5,0
40999,11.39,0
40999,7.24,0
41000,35.9,0
41000,62,0
41000,0.69,0
41001,11.5,0
41002,3.77,0
41002,0.12,0
41003,19.99,0
41005,46.78,0
41005,131.67,0
41005,180.09,0
41006,22.6,0
41006,82.62,0
41006,12.31,0
41007,179.7,0
41008,1.23,0
41008,109.9,0
41008,0,0
41009,35.98,0
41010,10,0
41010,11.35,0
41010,238,0
41010,1,0
41011,65.42,0
41011,45.18,0
41011,309.5,0
41012,59.25,0
41012,166.39,0
41012,60,0
41012,699,0
41012,1823.2,0
41013,418.66,0
41013,1,0
41013,61.56,0
41013,7.49,0
41013,29,0
41014,7.57,0
41014,77.51,0
41014,173,0
41015,641.17,0
41015,55.9,0
41016,1686.1,0
41016,81.39,0
41016,27.95,0
41016,17.18,0
41018,91.6,0
41018,87.44,0
41018,25,0
41018,375,0
41020,48.95,0
41020,1.46,0
41022,11.5,0
41022,8.68,0
41024,0.02,0
41024,4.5,0
41024,31.61,0
41024,15.48,0
41024,183.81,0
41024,7.25,0
41024,16.5,0
41025,20.94,0
41025,72.38,0
41025,6.99,0
41025,0.01,0
41025,158,0
41026,291.48,0
41026,11.35,0
41027,184.25,0
41028,480.19,0
41028,60,0
41028,63.25,0
41028,19.99,0
41029,1064.35,0
41030,11.35,0
41030,25,0
41031,62.98,0
41031,1,0
41032,1,0
41032,7.28,0
41033,99.99,0
41034,1984.45,0
41034,5.69,0
41035,253.02,0
41035,76.07,0
41036,1,0
41037,8.94,0
41038,16.4,0
41038,1.98,0
41038,70,0
41041,0.89,0
41043,148,0
41044,1,0
41045,34.95,0
41045,23.04,0
41046,148.9,0
41048,561,0
41048,33.78,0
41049,45,0
41049,11.39,0
41050,162.85,0
41051,42.75,0
41051,42.81,0
41052,0.99,0
41052,139.51,0
41052,2.88,0
41052,15,0
41052,200,0
41052,10.99,0
41053,134.99,0
41053,1,0
41053,2.69,0
41054,118.88,0
41055,131.9,0
41055,36.49,0
41056,463.81,0
41057,0,0
41057,1,0
41057,20.48,0
41057,54,0
41058,34,0
41059,135.77,0
41059,56.12,0
41059,1.84,0
41060,1.52,0
41060,232,0
41060,85.7,0
41060,652,0
41060,39,0
41060,0.77,0
41061,7.8,0
41061,463.81,0
41061,95.21,0
41062,3.78,0
41062,242.5,0
41063,50.76,0
41063,92,0
41064,37,0
41064,1.79,0
41064,53.29,0
41065,9.99,0
41066,18.53,0
41066,18.5,0
41067,1,0
41069,105.1,0
41070,25.61,0
41070,81,0
41070,12.22,0
41072,507.96,0
41072,55,0
41073,47.19,0
41073,59.15,0
41073,310.6,0
41074,1,0
41074,34.9,0
41074,42.3,0
41075,159,0
41076,0.89,0
41077,310,0
41078,5.65,0
41079,1,0
41079,75.84,0
41080,70,0
41080,9.77,0
41080,0.76,0
41080,179.89,0
41081,120,0
41082,1.98,0
41082,15,0
41083,7.81,0
41083,2,0
41083,39.95,0
41083,66,0
41083,22.9,0
41084,350,0
41084,22.77,0
41085,42.32,0
41085,139.4,0
41085,1,0
41086,30.24,0
41086,36.87,0
41087,26.35,0
41088,28.75,0
41088,221,0
41088,0.89,0
41089,124,0
41089,1.98,0
41090,36,0
41091,24.95,0
41091,0.76,0
41092,0.76,0
41092,1.79,0
41093,1.78,0
41093,529,0
41094,38.6,0
41094,9.54,0
41094,71.9,0
41095,2.15,0
41095,28.75,0
41095,88,0
41096,49.95,0
41096,89.99,0
41097,8.54,0
41098,45,0
41098,1,0
41098,29.42,0
41098,7.05,0
41098,53.85,0
41098,8.81,0
41099,1,0
41099,13.53,0
41100,194.96,0
41100,961.17,0
41100,92.42,0
41100,220.35,0
41101,1995.18,0
41101,29.95,0
41101,9.99,0
41101,9.99,0
41101,40,0
41102,1.29,0
41102,22.71,0
41102,1.29,0
41103,1.98,0
41103,188.08,0
41103,25.78,0
41104,112.49,0
41104,142.5,0
41105,156.2,0
41105,62.98,0
41105,1,0
41105,34.42,0
41106,79.5,0
41107,78.1,0
41107,12.32,0
41107,35.45,0
41107,85.86,0
41108,130.62,0
41108,28,0
41109,158.76,0
41109,12.99,0
41109,3.27,0
41110,0.69,0
41110,30,0
41111,171.95,0
41111,123.98,0
41112,81.94,0
41112,79,0
41112,9.99,0
41113,49,0
41113,7.61,0
41113,10.65,0
41113,88.95,0
41114,123.65,0
41114,9.99,0
41114,837.04,0
41115,2.89,0
41115,1.52,0
41115,3418.41,0
41115,1.52,0
41116,3.79,1
41118,44,0
41118,440.97,0
41118,5.52,0
41118,10,0
41118,1.98,0
41119,4.9,0
41119,3.8,0
41120,12.41,0
41121,7.59,0
41121,249.27,0
41121,129.66,0
41121,44,0
41121,19.9,0
41121,27.18,0
41122,11.35,0
41123,226.4,0
41124,75.56,0
41124,28.98,0
41125,7.57,0
41125,68.75,0
41126,20,0
41126,10.62,0
41126,53.95,0
41126,120,0
41128,15.16,0
41128,5.37,0
41129,724.44,0
41129,10,0
41129,11.53,0
41129,79,0
41130,1.29,0
41130,159,0
41130,1.29,0
41130,423.31,0
41131,11.53,0
41131,163.65,0
41131,120.9,0
41132,62,0
41132,75.8,0
41132,699.35,0
41132,46.9,0
41133,29,0
41133,172,0
41134,34,0
41134,916.14,0
41134,125.76,0
41134,42.79,0
41135,4.09,0
41136,66.9,0
41137,50,0
41137,406.41,0
41137,29,0
41137,36.41,0
41137,95,0
41138,340.11,1
41138,74.16,0
41139,1,0
41139,8.7,0
41139,113.65,0
41140,84.95,0
41141,9.45,0
41141,120,0
41141,86,0
41142,7.81,0
41142,0,0
41142,2.92,0
41142,129,0
41142,167.19,0
41144,431.97,0
41144,66.45,0
41145,8.95,0
41146,12,0
41146,181.5,0
41146,98,0
41147,98,0
41147,88.23,1
41147,7.07,0
41148,49,0
41148,15.74,0
41149,4.99,0
41149,38.03,0
41149,71.55,0
41150,2.5,0
41150,55.6,0
41150,0.76,0
41150,90.98,0
41152,14.5,0
41152,13.42,0
41152,75.56,0
41152,98,0
41152,1,0
41152,2.58,0
41153,444.42,0
41154,8.1,0
41154,141,0
41154,445,0
41155,33,0
41155,51.82,0
41156,20,0
41157,0.76,0
41157,69.8,0
41157,128.19,0
41158,22.9,0
41159,14.08,0
41159,427.49,0
41159,5.89,0
41159,1,0
41160,1,0
41161,0.89,0
41161,144,0
41161,7.74,0
41162,30,0
41162,6,0
41163,419.96,0
41163,15.2,0
41164,380,0
41164,5.3,1
41165,228,0
41165,43,0
41166,11.34,0
41166,48,0
41167,119,0
41168,20.92,0
41168,15.21,0
41168,10,0
41168,161,0
41168,20.8,0
41169,0.89,0
41169,2,0
41169,44.95,0
41169,170.3,0
41170,129,0
41170,158.82,0
41170,9.51,0
41170,34.37,0
41170,83.38,1
41170,105,0
41171,1,0
41171,30,0
41172,333,0
41172,23.14,0
41172,4,0
41173,105,0
41174,23.89,0
41174,2.69,0
41174,137.49,0
41175,98,0
41175,2.2,0
41175,1,0
41176,1,0
41176,1.52,0
41177,27.05,0
41177,3.76,0
41177,50.82,0
41178,1163.5,0
41180,30.8,0
41180,197,0
41180,78,0
41180,274,0
41181,8.79,0
41181,705.9,0
41181,11.38,1
41182,11.7,0
41182,46.08,0
41182,16.25,0
41183,1,0
41184,6.24,0
41184,86.6,0
41184,13.17,0
41185,1,0
41185,1,0
41185,29.01,0
41185,25,0
41186,99.8,0
41186,17.9,0
41186,9.99,0
41187,64.99,0
41187,1,0
41188,1.98,0
41189,1.98,0
41189,1.79,0
41189,24.5,0
41189,1944.84,0
41189,1159.67,0
41189,1.98,0
41190,1280,0
41190,22.08,0
41190,336,0
41190,2.23,0
41191,1.79,0
41191,175.1,0
41191,79,0
41191,27.2,0
41191,24.99,0
41192,1,0
41192,6.99,0
41192,28.52,0
41193,47.32,0
41193,40.34,0
41194,795.87,0
41194,1.52,1
41195,22.5,0
41195,105.41,0
41195,1.9,0
41196,101.4,0
41197,8.99,0
41197,326,0
41198,1.82,0
41198,208.45,0
41199,9.68,0
41199,135.55,0
41199,1.29,0
41199,11,0
41199,41.02,0
41200,8.99,0
41200,17.95,0
41200,1,0
41201,2.5,0
41202,32.68,0
41202,700.67,0
41203,380,0
41203,1.79,0
41203,88.23,1
41204,51.12,0
41204,0.76,0
41204,1.56,0
41204,30.26,1
41205,179.41,0
41206,13.28,0
41207,7.18,0
41208,69.18,0
41208,169.4,0
41208,99,0
41208,7.53,0
41208,4.46,0
41208,3.87,0
41209,44.49,0
41210,56.62,0
41212,176,0
41212,35.99,0
41212,70.33,0
41213,39.91,0
41213,18,0
41214,13,0
41214,132.71,0
41216,16.75,0
41216,211.75,0
41217,34.9,0
41217,259.98,0
41217,22.99,0
41217,35,0
41218,22.72,0
41219,15,0
41219,230,0
41220,277.75,0
41220,109,0
41221,256,0
41221,15,0
41222,1.59,0
41222,14.99,0
41223,50,0
41223,47.7,0
41223,158,0
41224,0.89,0
41224,0,0
41224,1,0
41227,8.34,0
41227,459.07,1
41228,99,0
41228,23.97,0
41228,1167.04,0
41229,36.8,0
41230,1,0
41231,462.48,0
41231,23.9,0
41231,3.57,0
41231,9.99,0
41231,229.5,0
41231,60.08,0
41232,133.23,0
41233,26.98,0
41233,7.79,0
41233,0,1
41233,7.07,0
41233,34.89,0
41233,90,0
41234,49.95,0
41234,52.41,0
41234,14.6,0
41234,320,0
41235,22.27,0
41236,69.99,0
41237,45,0
41237,294.9,0
41237,198.08,0
41237,118.3,1
41238,9.99,0
41238,203,0
41238,27.3,0
41238,108.35,0
41238,10.7,0
41238,156.09,0
41240,35.9,0
41240,1,0
41240,87.53,0
41242,7.59,0
41242,0.89,0
41242,10.69,0
41243,79,0
41243,16.54,0
41243,45.49,1
41244,0.99,0
41244,5.29,0
41244,2.69,0
41244,1,0
41245,106.75,0
41246,0.76,0
41246,7.54,0
41246,8.79,0
41247,15,0
41248,75.99,0
41249,210.82,0
41249,104.45,0
41250,10.5,0
41250,0.77,0
41250,89.3,0
41251,599.71,0
41251,19.99,0
41251,719.96,0
41252,52.82,0
41252,41.14,0
41252,3.15,0
41253,7.68,0
41253,30.43,0
41254,1,0
41254,9.99,0
41255,1,0
41258,1.77,0
41258,11.49,0
41258,53.13,0
41258,629.26,0
41259,22.77,0
41259,401.54,0
41259,23.32,0
41259,1.98,0
41259,9.99,0
41259,59.95,0
41260,35.08,0
41260,15.16,0
41261,1.54,0
41261,1.78,0
41261,173.85,0
41262,29,0
41263,1,0
41263,0.89,0
41263,2,0
41264,78.52,0
41265,57,0
41265,61.38,0
41265,358.99,0
41266,12,0
41266,1195.54,0
41266,22.17,0
41267,1,0
41267,146,0
41268,112.9,0
41268,410,0
41268,39.95,0
41268,53,0
41269,25,0
41269,85,0
41270,62.17,0
41271,9.99,0
41271,23.53,0
41271,49.95,0
41272,40,0
41273,62.6,0
41273,247.46,0
41273,1464.94,0
41273,195,0
41273,195,0
41273,260,0
41273,173.07,1
41273,52.9,0
41274,15,0
41275,20,0
41275,11.39,0
41276,26.48,0
41277,18.28,0
41277,1.5,0
41278,20,0
41278,29.99,0
41278,84.95,0
41280,1.98,0
41280,7.59,0
41281,0.95,0
41281,30,0
41281,30,0
41281,96.88,0
41281,10,0
41282,12.49,0
41283,1.18,0
41283,7.57,0
41283,62.6,0
41283,1.98,0
41283,0.76,0
41283,67.2,0
41283,96.9,0
41284,19.09,0
41284,15.48,0
41284,210.75,0
41285,26.67,0
41285,1.98,0
41285,37.32,1
41286,1196,0
41286,62.64,0
41286,10.62,0
41286,0.79,0
41287,9.99,0
41287,23.99,0
41287,23.98,0
41287,28.62,0
41287,0.77,0
41288,4,0
41288,20,0
41288,9.99,0
41289,46.17,0
41289,12.31,0
41289,272.78,0
41290,37.61,0
41290,10.68,0
41291,320,0
41291,340.53,0
41292,1,0
41292,126.86,0
41293,100,0
41293,14.42,0
41294,2.11,0
41295,7.59,0
41295,81.05,0
41295,47,0
41295,11,0
41296,2.69,0
41296,69,0
41296,0.55,0
41297,172.28,0
41298,0.01,0
41298,52,0
41298,0.77,0
41298,508,0
41298,45,0
41298,29.47,0
41300,24.11,0
41302,37.99,0
41302,10.4,0
41302,4.49,0
41303,156,0
41303,0.76,0
41303,277.38,0
41304,158,0
41305,806.51,0
41305,39.95,0
41305,59.68,1
41306,18.4,0
41306,380.19,0
41306,94.95,0
41307,4.78,0
41307,147,0
41307,2,0
41308,70,0
41308,17.99,0
41308,0.76,1
41308,275.87,0
41309,72,0
41309,10,0
41309,16.16,0
41311,348.75,0
41311,1.52,0
41311,7.62,0
41311,34.4,0
41311,376.5,0
41312,69,0
41312,1,0
41313,17.8,0
41313,9.99,1
41313,49.95,0
41314,17.4,0
41314,30.04,0
41314,8.96,0
41314,17.18,0
41314,75.46,0
41315,117.99,0
41315,40,0
41316,0.89,0
41317,11.5,0
41317,100.89,0
41317,9.99,0
41318,115.4,0
41318,370.5,0
41319,152,0
41319,2.69,0
41319,362.97,0
41319,9.19,0
41320,121.65,0
41320,18.99,0
41322,83.32,0
41322,47.4,0
41322,34.4,0
41322,9.99,0
41322,1.98,0
41325,33.93,0
41326,54.29,0
41326,101.8,0
41326,19.55,0
41326,24.95,0
41327,144,0
41327,263.72,0
41327,126.38,0
41328,1,0
41328,85.97,0
41329,23,0
41329,1,0
41329,99.99,0
41329,12.06,0
41329,10,0
41330,12.36,0
41331,12.99,0
41331,5.99,0
41332,15.27,0
41332,39.85,0
41332,26.9,0
41333,25.03,0
41333,9.09,0
41334,30,0
41334,49.2,0
41334,155.81,0
41334,35.55,0
41334,5.27,0
41335,30,0
41335,119.99,0
41335,11.43,0
41335,11.5,0
41335,20.6,0
41337,17.99,0
41337,151.5,0
41337,72,0
41337,9.99,0
41337,61.18,0
41338,84,0
41338,30.98,0
41339,72,0
41339,15,0
41340,12.75,0
41340,90.92,0
41340,90,0
41341,650,0
41341,600,0
41341,41,0
41342,108,0
41342,280,0
41342,39.52,0
41343,3180,0
41343,88,0
41343,18.28,0
41343,11.5,0
41344,40,0
41344,257.11,0
41344,47.25,0
41346,13.6,0
41346,9.57,0
41347,97.01,0
41348,2,0
41348,104.45,0
41348,89.99,0
41348,123.65,0
41348,16,0
41348,1,0
41349,1,0
41350,120,0
41350,10.65,0
41350,268,0
41350,45,0
41351,3.12,0
41351,28.95,0
41352,436,0
41352,1016,0
41353,7.61,0
41353,34.12,1
41354,71,0
41354,302,0
41355,425,0
41355,1.29,0
41356,15,0
41356,40.8,0
41356,2.69,0
41356,44.21,0
41357,208.16,0
41357,142.5,0
41357,1.98,0
41358,347.48,0
41359,189.37,0
41359,70.8,0
41359,4,0
41361,38.42,0
41361,37.9,0
41362,7.84,0
41363,5,0
41363,229.3,0
41363,16,0
41364,305.45,0
41366,0.76,0
41367,8.54,0
41367,54,0
41367,259,0
41367,7.4,0
41368,263.6,0
41368,49.49,0
41368,60,0
41369,39.83,0
41369,10,0
41369,599.2,0
41370,11.39,0
41370,0.89,0
41370,298.13,0
41370,120,0
41370,20,0
41371,0.76,0
41371,9.99,0
41371,35.95,0
41371,136.67,0
41371,344,0
41372,11.39,0
41373,222.32,0
41373,10,0
41373,158,0
41373,10.88,0
41374,1,0
41374,1.29,0
41375,12.6,0
41375,59,0
41375,33.35,0
41375,7.16,0
41376,436,0
41376,37.16,0
41376,22.8,0
41377,126,0
41378,35.9,0
41378,87,0
41379,1,0
41379,1,0
41379,26,0
41379,183.58,0
41380,7.86,0
41383,37.2,0
41383,157.29,0
41383,1.98,0
41384,1,0
41384,100,0
41385,77.01,0
41386,363,0
41386,29.9,0
41386,0.89,0
41387,596.88,0
41388,29.95,0
41388,0.99,0
41389,156,0
41389,1.98,0
41390,214.86,0
41390,99.92,0
41391,0.99,0
41391,6.99,0
41391,8.92,0
41392,27.02,0
41392,23.5,0
41393,53.89,0
41393,159.89,0
41393,30.42,0
41393,120.21,0
41393,0.77,0
41394,16.94,0
41394,200,0
41394,119.95,0
41396,78.5,0
41396,14.95,0
41396,687.28,0
41397,436,0
41397,273.01,1
41397,4.74,0
41398,2.69,0
41398,11.5,0
41398,7.35,0
41398,2,0
41399,18.9,0
41399,380,0
41399,2.84,0
41400,3.59,0
41400,33.95,0
41400,15.74,0
41401,144,0
41401,1000,0
41401,70.71,0
41401,85.25,0
41402,66.92,0
41402,213.48,0
41402,380.1,0
41403,236.82,0
41403,655.89,0
41404,378,0
41404,64,0
41404,12,0
41406,17.2,0
41406,225.4,0
41406,25.38,0
41406,9.99,0
41406,153.39,0
41407,37.35,0
41408,0.76,0
41408,0.76,0
41408,94,0
41409,18.97,0
41409,58.97,0
41409,89,0
41410,84.45,0
41410,24.99,0
41411,35.43,0
41411,1,0
41411,1553.14,0
41412,1.5,0
41412,50,0
41413,12.15,0
41413,106.55,1
41413,66,0
41414,1.98,0
41414,1.54,0
41415,713.78,0
41416,598.52,0
41416,151.5,0
41416,125.35,0
41416,7.21,0
41416,1872.85,0
41417,25.67,0
41418,165,0
41419,8.99,0
41419,24,0
41419,21.95,0
41420,751.12,0
41421,89.99,0
41421,1,0
41421,159.4,0
41423,172.24,0
41423,2.5,0
41423,50,0
41423,41.83,0
41424,79,0
41424,134.26,0
41424,1.98,0
41426,44.18,0
41426,159,0
41426,69.99,0
41426,0.68,0
41427,224.2,0
41427,98,0
41428,30,0
41429,1,0
41429,35,0
41429,26,0
41430,7.85,0
41431,1140,0
41431,8.99,0
41431,1,0
41431,20.23,0
41432,90,0
41432,144,0
41432,50,0
41432,2.92,0
41432,0.89,0
41432,33.41,0
41433,87.44,0
41434,26.99,0
41435,8.92,0
41435,59.9,0
41435,9.99,0
41436,1.69,0
41436,6.15,0
